,bricolage,chambre,diamant,décoration,facile,haute,lampe,led,lumière,maison,matériel,mur,noël,pc,peinture,plaît,produit,qualité,résine,toile,category_code
4382,0,0,0,2,2,0,2,2,5,1,0,0,0,0,0,1,1,0,0,0,2060
4383,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2060
4384,0,0,0,0,0,0,1,4,2,0,0,0,3,1,0,0,4,0,0,0,2060
4385,0,0,0,0,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,2060
4386,0,1,0,3,0,0,6,2,0,0,1,0,0,0,0,2,1,0,0,0,2060
4387,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2060
4388,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2060
4389,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2060
4390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4391,0,0,0,2,1,1,0,0,0,1,0,2,0,2,1,1,2,1,0,0,2060
4392,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2060
4393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2060
4394,1,0,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,0,2060
4395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2060
4396,5,1,11,2,1,1,0,0,2,0,1,0,0,3,8,1,1,2,5,5,2060
4397,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2060
4398,2,0,0,2,0,1,0,0,0,1,1,0,4,0,0,2,0,1,0,0,2060
4399,3,0,10,0,2,0,0,0,0,0,0,0,0,0,7,6,2,0,3,3,2060
4400,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2060
4401,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060
4402,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2060
4403,0,2,0,2,0,1,5,0,1,0,1,0,0,0,0,1,0,1,0,0,2060
4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4405,9,2,11,1,0,0,0,0,1,3,1,0,0,0,15,2,0,0,3,1,2060
4406,0,0,0,1,0,1,0,0,0,0,0,2,2,2,0,0,0,1,0,0,2060
4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
4409,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,2,0,0,2060
4410,1,0,0,4,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,2,2060
4411,0,2,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2060
4412,0,1,0,1,2,0,0,0,0,2,0,5,0,0,1,2,0,1,0,0,2060
4413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
4414,5,1,11,2,1,0,0,0,2,0,1,0,0,3,8,1,1,1,5,4,2060
4415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4418,0,1,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2060
4419,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2060
4420,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,5,0,6,0,0,2060
4421,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2060
4422,0,0,0,1,0,0,1,3,2,0,2,0,5,1,0,2,0,0,0,0,2060
4423,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,2,0,0,0,0,2060
4424,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2060
4425,5,1,11,4,1,1,0,0,2,0,1,0,0,0,8,1,1,2,5,5,2060
4426,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2060
4427,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2060
4428,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2060
4429,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,2060
4430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2060
4433,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2060
4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2060
4435,5,1,11,2,1,0,0,0,2,0,1,0,0,3,8,1,1,1,5,4,2060
4436,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2060
4437,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2060
4438,0,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,2060
4439,3,0,10,0,2,0,0,0,0,0,0,0,0,0,7,6,2,0,3,3,2060
4440,0,0,0,0,0,2,0,0,1,0,1,0,4,0,0,1,0,3,0,0,2060
4441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2060
4442,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2060
4443,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2060
4444,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,2,2,0,0,2060
4445,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,2060
4446,0,0,0,2,1,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2060
4447,0,0,0,0,0,2,0,14,11,0,0,0,0,0,0,4,0,1,0,0,2060
4448,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2060
4449,0,0,0,0,0,1,0,0,0,2,0,2,3,1,0,0,0,1,0,0,2060
4450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2060
4451,0,0,0,0,0,0,3,5,2,0,1,0,0,0,0,0,0,0,0,0,2060
4452,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2060
4453,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2060
4454,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
4455,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2060
4456,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2060
4457,0,0,0,5,1,1,6,5,7,1,0,0,0,0,0,0,0,0,0,0,2060
4458,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2060
4459,4,1,11,2,1,1,0,0,2,0,2,0,0,3,8,2,1,2,5,5,2060
4460,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2060
4461,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2060
4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4463,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2060
4464,0,0,0,1,1,4,0,0,0,0,1,0,3,1,0,0,0,3,0,0,2060
4465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4466,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2060
4467,0,0,0,0,3,1,0,4,2,0,0,0,7,0,0,2,1,0,0,0,2060
4468,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,2,0,0,0,0,2060
4469,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2060
4470,0,0,0,1,0,0,0,0,1,3,1,0,0,1,0,0,1,0,0,0,2060
4471,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,3,0,0,2060
4472,1,0,0,2,1,3,2,10,3,2,0,0,0,0,0,0,0,2,0,0,2060
4473,5,1,11,2,1,0,0,0,2,0,1,0,0,3,8,1,1,1,5,4,2060
4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2060
4475,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2060
4476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2060
4477,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2060
4478,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2060
4479,0,0,0,1,0,0,0,1,2,2,1,3,0,0,0,1,0,2,0,0,2060
4480,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2060
4481,0,0,0,0,0,1,1,4,2,1,1,1,0,1,0,0,2,1,0,0,2060
4482,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2060
4483,0,0,0,2,0,0,0,4,6,1,1,2,0,0,0,0,0,0,0,0,2060
4484,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2060
4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4486,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,0,2,2060
4487,0,0,0,0,4,2,2,15,10,0,1,0,0,0,0,0,0,2,0,0,2060
4488,0,0,0,2,1,1,0,0,0,0,1,0,13,0,0,1,0,1,0,0,2060
4489,5,1,28,2,1,1,0,0,9,0,1,0,0,21,20,9,7,2,6,12,2060
4490,2,0,0,3,3,1,0,0,0,0,1,2,0,0,0,0,1,2,0,0,2060
4491,1,0,9,0,2,0,0,0,0,0,0,0,1,0,6,6,2,0,3,3,2060
4492,0,1,0,0,1,1,3,1,3,0,1,1,0,0,0,0,0,0,0,0,2060
4493,2,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,3,2,0,0,2060
4494,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2060
4495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
4496,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2060
4497,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2060
4498,0,0,0,0,0,0,2,4,3,1,0,0,0,0,0,1,0,1,0,0,2060
4499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2060
4500,0,2,0,0,0,0,3,2,3,0,1,0,0,0,0,0,1,0,0,0,2060
4501,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2060
4502,0,0,0,0,1,1,1,4,4,0,0,1,0,0,0,0,0,1,0,0,2060
4503,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2060
4504,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2060
4505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4507,5,1,11,2,1,1,0,0,2,0,1,0,0,3,8,1,1,2,5,5,2060
4508,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2060
4509,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2060
4510,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2060
4511,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2060
4512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2060
4513,0,0,0,1,0,2,0,3,1,0,0,0,3,0,0,0,0,0,0,0,2060
4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4515,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2060
4516,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,2060
4517,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2060
4518,0,1,0,4,1,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,2060
4519,0,0,0,3,0,1,0,0,0,0,1,0,6,0,0,0,0,1,0,0,2060
4520,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,1,0,0,0,0,2060
4521,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4522,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2060
4523,2,0,0,7,0,3,0,0,0,13,0,0,0,0,0,0,9,2,0,0,2060
4524,0,2,0,3,1,2,0,0,0,1,0,2,1,1,0,1,1,2,0,0,2060
4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4527,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,4,2060
4528,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2060
4529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2060
4531,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2060
4532,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2060
4533,9,2,12,1,0,0,0,0,1,3,1,0,0,0,15,2,0,0,3,1,2060
4534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2060
4535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4536,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2060
4537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2060
4538,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2060
4539,0,0,0,1,1,1,0,0,1,1,2,0,0,0,0,1,0,1,0,0,2060
4540,5,1,11,2,1,1,0,0,2,0,1,0,0,3,8,1,1,2,5,5,2060
4541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060
4542,5,1,11,2,1,1,0,0,2,0,1,0,0,3,8,1,1,2,5,5,2060
4543,0,0,0,2,0,0,0,2,9,0,1,0,0,2,0,0,0,0,0,0,2060
4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4545,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2060
4546,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,0,0,2060
4547,0,0,0,0,0,1,0,0,0,0,1,0,8,1,0,0,0,1,0,0,2060
4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2060
4549,3,1,11,2,1,1,0,0,2,0,2,0,0,0,7,1,1,1,5,3,2060
4550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060
4551,0,0,0,0,0,0,0,4,3,0,1,1,0,0,0,0,0,0,0,0,2060
4552,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2060
4553,0,0,0,0,3,0,2,5,8,5,0,0,0,2,0,0,1,0,0,0,2060
4554,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2060
4555,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2060
4556,0,0,0,0,0,0,1,3,6,0,0,0,0,3,0,0,0,0,0,0,2060
4557,0,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2060
4558,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2060
4559,2,1,0,2,2,0,0,0,0,1,1,5,0,0,0,1,0,1,0,0,2060
4560,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2060
4561,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,2060
4562,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2060
4563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4564,0,1,0,1,0,1,0,0,0,0,0,2,5,2,0,0,0,1,0,0,2060
4565,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2060
4566,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2060
4567,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060
4568,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,2060
4569,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2060
4570,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4571,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,1,0,0,2060
4572,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2060
4573,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2060
4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4575,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2060
4576,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2060
4577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2060
4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4580,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4581,0,2,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,2060
4582,0,0,0,3,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,2060
4583,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2060
4584,0,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,2060
4585,0,2,0,2,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2060
4586,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2060
4588,1,2,0,0,1,0,0,0,0,4,1,3,0,0,0,0,0,1,0,0,2060
4589,0,0,0,4,0,0,0,0,0,2,1,0,16,0,0,0,0,0,0,0,2060
4590,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2060
4591,1,2,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2060
4592,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2060
4594,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2060
4595,2,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,3,2,0,0,2060
4596,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2060
4597,5,1,11,2,1,0,0,0,2,0,1,0,0,3,8,1,1,1,5,4,2060
4598,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2060
4599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2060
4600,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,1,0,1,0,0,2060
4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4602,1,0,0,2,1,1,0,0,0,0,1,0,0,3,0,2,0,1,0,0,2060
4603,0,0,0,3,1,1,0,1,1,0,0,0,5,0,0,0,0,1,0,0,2060
4604,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2060
4605,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,2060
4606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2060
4607,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2060
4608,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,1,0,0,0,0,2060
4609,0,2,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2060
4610,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2060
4611,0,0,0,2,0,0,0,4,6,1,1,2,0,0,0,0,0,0,0,0,2060
4612,1,2,0,1,0,0,2,2,5,2,0,0,1,0,0,0,0,0,0,0,2060
4613,0,1,0,2,0,1,0,0,0,2,2,1,0,0,0,0,1,0,0,3,2060
4614,0,1,0,2,0,1,3,2,2,0,1,0,0,0,0,0,0,1,0,0,2060
4615,0,0,0,0,1,1,2,4,5,0,0,0,0,0,0,3,0,0,0,0,2060
4616,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2060
4617,0,1,0,1,1,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,2060
4618,0,3,0,0,0,1,9,4,10,1,1,0,0,1,0,10,0,1,0,0,2060
4619,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2060
4620,0,0,0,0,0,0,0,4,1,2,0,0,4,0,0,1,3,0,0,0,2060
4621,0,2,0,1,1,1,0,2,2,1,1,0,1,0,0,1,1,1,0,0,2060
4622,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2060
4623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4624,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2060
4625,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2060
4626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4627,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2060
4628,0,2,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,2060
4629,5,1,12,2,1,1,0,0,2,0,1,0,0,3,9,1,1,2,5,4,2060
4630,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2060
4631,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2060
4632,0,0,0,0,1,2,2,4,2,0,0,0,0,0,0,0,0,2,0,0,2060
4633,0,2,0,0,0,0,2,1,2,0,1,0,4,0,0,0,5,0,0,0,2060
4634,0,1,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,2060
4635,4,1,12,4,0,0,0,0,1,2,0,0,0,4,5,0,1,0,6,2,2060
4636,0,0,0,1,0,0,0,0,1,3,1,0,0,1,0,0,1,0,0,0,2060
4637,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2060
4638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4640,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,2060
4641,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2060
4642,0,2,0,2,1,0,0,0,1,1,1,0,0,0,6,3,2,0,0,3,2060
4643,2,2,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2060
4644,3,0,10,0,2,0,0,0,0,0,0,0,0,0,7,6,2,0,3,4,2060
4645,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2060
4646,0,0,0,4,0,1,0,0,0,1,0,0,9,0,0,0,0,1,0,0,2060
4647,0,1,0,0,1,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,2060
4648,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,2060
4649,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2060
4650,0,0,0,2,1,1,0,3,1,0,0,0,2,0,0,0,1,1,0,0,2060
4651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2060
4652,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2060
4653,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,2,0,0,0,2060
4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4655,0,0,0,0,1,0,0,5,3,0,1,0,0,0,0,1,0,0,0,0,2060
4656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060
4657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4658,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2060
4659,0,2,0,1,0,0,0,0,1,1,1,1,0,1,0,2,1,0,0,0,2060
4660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4661,0,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2060
4662,5,1,11,2,1,0,0,0,2,0,1,0,0,3,8,1,1,1,5,4,2060
4663,0,1,0,0,0,0,2,4,2,0,1,1,0,0,0,0,0,0,0,0,2060
4664,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,2060
4665,0,0,0,0,0,1,0,3,3,0,1,0,0,3,0,0,0,1,0,0,2060
4666,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2060
4667,0,0,0,0,0,0,0,2,0,0,1,0,3,1,0,2,0,0,0,0,2060
4668,0,1,0,1,0,2,0,0,2,2,1,0,1,0,0,0,0,2,0,0,2060
4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4670,0,2,0,2,1,1,0,5,2,0,0,0,2,0,0,0,1,2,0,0,2060
4671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4672,0,4,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,2060
4673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2060
4674,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2060
4675,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4,1,1,0,0,2060
4676,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060
4677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2060
4678,1,1,0,2,0,1,2,2,3,0,0,0,2,0,0,0,0,1,0,0,2060
4679,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2060
4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060
4682,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2060
4683,0,0,0,1,1,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,2060
