,bloc,cahier,carnet,couverture,design,excellente,facilement,format,haute,jaune,journal,lot,notes,pages,papier,recto,solide,stylo,texture,verso,category_code
4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4335,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
4336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
4338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2522
4339,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2522
4340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2522
4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
4346,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4351,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2522
4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4354,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
4365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4366,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4369,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
4370,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2522
4372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2522
4373,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4374,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4377,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4378,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4379,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2522
4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4381,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2522
4382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4384,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2522
4385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4387,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2522
4388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
4394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4395,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4397,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2522
4398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4400,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
4401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4403,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
4404,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2522
4405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4408,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2522
4409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
4413,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4416,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2522
4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2522
4418,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4421,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4422,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4424,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4426,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2522
4427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
4429,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2522
4431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2522
4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4435,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4440,0,0,0,0,1,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,2522
4441,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
4442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
4444,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4447,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4448,1,2,3,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,2522
4449,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4450,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4452,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2522
4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
4459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4461,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4462,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2522
4465,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
4466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2522
4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4468,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4470,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4472,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2522
4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4474,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
4475,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
4476,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
4477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4478,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4479,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2522
4481,1,0,1,1,1,1,1,1,1,2,0,0,2,1,2,1,1,0,1,1,2522
4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4483,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
4488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4490,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4491,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
4492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4498,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2522
4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2522
4500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2522
4504,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4506,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2522
4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2522
4509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2522
4510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4512,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
4513,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
4514,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
4516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4519,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4520,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4522,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4525,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2522
4526,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2522
4527,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,2522
4528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
4529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4532,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4533,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
4535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2522
4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4538,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2522
4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4542,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2522
4544,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
4546,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
4547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4549,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4553,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4557,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4558,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2522
4559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2522
4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4562,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4564,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4565,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2522
4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2522
4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2522
4570,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4571,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4574,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2522
4575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4576,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2522
4577,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2522
4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4580,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2522
4581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4582,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
4584,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2522
4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4591,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2522
4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2522
4595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
4596,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4597,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4603,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4607,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2522
4608,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2522
4609,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4610,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4612,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2522
4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
4617,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
4619,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2522
4623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
4624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4625,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
4626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2522
4629,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
4630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2522
4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
4635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2522
