,air,auto,bébé,eau,enfant,enfants,lit,main,matériel,mode,mso,poussette,roues,réglable,sac,siège,style,sécurité,type,voyage,category_code
2136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2137,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2146,2,0,0,0,0,0,0,1,0,2,0,0,0,1,8,0,2,0,1,2,1320
2147,0,0,6,0,1,0,0,1,1,0,0,1,0,0,9,0,0,0,1,0,1320
2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2151,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1320
2152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2154,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
2155,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
2156,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
2158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
2167,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1320
2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2169,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2171,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2173,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1320
2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2175,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
2176,3,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1320
2177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
2178,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2180,1,0,0,0,0,0,0,1,1,2,0,0,0,0,7,0,2,0,1,3,1320
2181,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,1320
2182,0,0,2,0,1,1,0,0,0,0,0,7,1,2,0,1,0,4,0,1,1320
2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1320
2185,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2188,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1320
2189,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1320
2190,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1320
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2197,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,2,0,1,3,1320
2198,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1320
2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2201,0,5,0,0,5,6,0,0,1,0,0,0,0,2,0,13,0,1,0,0,1320
2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1320
2206,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1320
2207,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2208,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2213,0,0,6,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1320
2214,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2217,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2218,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2219,0,0,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2220,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2222,0,0,1,0,0,0,0,0,0,0,0,14,10,7,2,0,0,6,0,0,1320
2223,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2226,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2229,0,0,1,0,2,3,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1320
2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
2233,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,7,0,2,1,0,1320
2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2239,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1320
2240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2241,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2245,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1320
2246,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2248,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
2249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2250,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2253,1,0,0,0,0,0,0,3,1,2,0,0,0,0,7,0,2,0,1,2,1320
2254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2255,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1320
2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2258,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2259,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1320
2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2261,0,0,0,0,0,0,0,0,1,4,0,0,0,0,8,0,2,0,1,3,1320
2262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2263,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2265,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
2266,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2268,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2272,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2273,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1320
2274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
2275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2277,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2280,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2282,0,0,6,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1320
2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2287,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
2295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2296,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1320
2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2298,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2301,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1320
2302,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
2307,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2310,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2314,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2320,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2321,0,0,0,0,0,0,0,2,2,2,0,0,0,0,8,0,1,0,2,1,1320
2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2328,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1320
2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2330,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1320
2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2332,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1320
2333,0,6,1,0,0,0,0,1,0,0,0,13,15,10,2,6,0,8,0,0,1320
2334,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1320
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2338,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
2339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2340,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2342,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1320
2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2344,0,0,0,0,2,5,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1320
2345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2346,0,0,0,0,0,0,0,1,0,4,0,0,0,0,8,0,3,0,2,1,1320
2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2350,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2351,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1320
2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2353,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2354,0,0,7,2,1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,1320
2355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2356,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,2,0,2,2,1320
2357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2359,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1320
2360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
2361,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1320
2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2363,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1320
2364,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1320
2365,1,0,0,0,0,0,0,2,1,3,0,0,0,0,9,0,2,0,1,1,1320
2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2367,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2370,1,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,2,0,1,3,1320
2371,0,0,3,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1320
2372,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1320
2373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2375,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1320
2376,0,0,0,0,0,0,0,1,1,3,54,0,0,0,7,0,15,0,2,1,1320
2377,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2378,1,0,0,0,0,0,0,1,1,2,0,0,0,0,8,0,2,0,1,3,1320
2379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2383,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2385,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1320
2386,0,0,3,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1320
2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2388,0,0,1,0,0,0,0,0,0,0,0,6,4,3,0,3,0,3,0,0,1320
2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1320
2390,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2391,0,0,3,0,2,1,0,0,1,0,0,0,0,0,0,3,0,1,0,1,1320
2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1320
2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2398,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2403,17,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1320
2404,5,7,1,0,3,0,0,0,0,0,0,0,0,1,0,7,0,3,0,0,1320
2405,0,6,1,0,0,0,0,1,0,0,0,13,15,10,2,6,0,8,0,0,1320
2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2407,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2408,0,0,0,0,0,0,0,3,1,4,0,0,0,0,9,0,3,0,2,1,1320
2409,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,1320
2410,0,0,5,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,1320
2411,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2417,0,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,3,0,2,1,1320
2418,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2419,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2420,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1320
2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1320
2422,1,0,0,0,0,0,0,3,0,2,0,0,0,0,9,0,2,0,1,4,1320
2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2424,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1320
2425,0,0,0,0,0,0,0,1,1,4,0,0,0,0,7,0,3,0,2,1,1320
2426,0,0,0,0,3,0,0,2,0,0,0,7,0,2,1,0,0,0,0,0,1320
2427,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0,2,0,1,4,1320
2428,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
2429,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1320
2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2432,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
2433,0,0,0,0,1,3,0,0,0,0,0,7,0,2,0,0,0,1,0,0,1320
2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
