,canapé,coton,coussin,couverture,décoration,eau,haute,home,housse,lin,matériel,mesure,oreiller,pc,plaît,polyester,qualité,raison,style,taie,category_code
3543,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3545,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
3546,0,0,0,2,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,0,1920
3547,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1920
3548,2,0,2,0,0,2,1,2,0,0,1,0,3,0,1,3,1,0,0,2,1920
3549,2,0,4,0,1,0,1,0,1,0,2,2,6,1,1,0,1,0,3,0,1920
3550,0,1,2,0,0,0,1,2,0,1,0,1,3,1,2,0,1,0,0,5,1920
3551,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
3552,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1920
3553,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
3554,0,1,4,0,1,2,1,0,0,1,0,1,3,1,2,0,1,0,0,2,1920
3555,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1920
3556,1,0,6,0,0,0,1,2,1,3,0,1,2,1,2,0,1,0,0,1,1920
3557,2,0,2,2,0,0,1,0,0,0,1,1,2,1,2,0,1,0,0,3,1920
3558,0,0,2,2,2,0,1,0,0,1,1,1,3,1,2,0,1,0,0,2,1920
3559,1,0,2,0,2,0,1,0,0,1,2,2,5,1,1,0,1,0,3,3,1920
3560,0,1,3,2,0,0,1,0,0,0,1,0,4,2,0,2,0,0,0,0,1920
3561,0,1,2,0,0,2,0,2,0,1,1,0,4,1,0,0,0,1,1,1,1920
3562,3,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,1920
3563,3,0,2,2,2,0,1,0,0,1,0,1,3,1,2,0,1,0,0,2,1920
3564,0,0,2,0,0,0,1,2,0,1,0,1,0,1,2,0,1,0,0,3,1920
3565,3,0,2,2,0,0,1,2,0,3,0,1,3,1,2,0,1,0,0,4,1920
3566,2,0,2,0,0,2,1,2,0,0,1,0,2,0,1,3,1,0,0,1,1920
3567,0,1,2,0,0,2,0,2,0,0,1,0,6,0,0,0,0,1,1,1,1920
3568,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,3,0,1920
3569,2,0,2,0,1,0,1,1,0,1,0,1,4,1,2,0,1,0,0,1,1920
3570,1,0,2,0,0,2,0,0,0,1,1,0,5,1,0,0,0,1,1,2,1920
3571,0,3,2,0,0,0,1,0,2,0,0,1,3,1,2,0,1,0,0,3,1920
3572,1,0,2,0,1,0,0,0,0,1,2,1,4,0,0,0,0,0,4,3,1920
3573,2,0,4,0,2,2,0,0,0,0,1,0,1,1,1,3,0,0,0,3,1920
3574,3,1,2,0,0,1,0,2,0,1,1,0,2,1,0,0,0,1,1,3,1920
3575,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,1,1920
3576,0,0,2,0,0,2,0,2,0,1,1,0,4,1,0,0,0,1,1,1,1920
3577,0,0,1,0,1,2,0,1,0,1,1,1,1,0,1,0,0,3,1,3,1920
3578,0,0,3,0,0,2,0,2,0,0,1,1,1,0,1,0,0,3,1,2,1920
3579,0,0,4,0,1,0,1,1,0,0,1,0,2,0,1,3,1,2,0,2,1920
3580,2,0,5,2,1,0,2,2,2,1,1,0,2,1,0,0,2,0,0,2,1920
3581,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
3582,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1920
3583,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920
3584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1920
3585,3,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,5,1920
3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3587,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1920
3588,4,0,2,3,4,0,0,0,0,2,2,6,11,4,3,0,0,0,3,4,1920
3589,0,1,3,0,0,0,1,0,1,0,1,1,3,1,2,0,1,0,0,4,1920
3590,0,0,9,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1920
3591,2,0,1,2,0,2,0,0,0,0,1,0,2,1,0,1,0,1,0,3,1920
3592,1,0,0,0,1,0,0,0,0,1,2,2,11,1,1,0,0,0,3,6,1920
3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3594,1,0,3,2,1,0,0,0,0,1,2,2,6,1,1,0,0,0,3,3,1920
3595,0,0,3,0,2,0,0,1,1,1,0,1,8,1,2,0,0,0,0,5,1920
3596,1,0,2,0,1,0,1,1,0,1,0,1,3,1,2,0,1,0,0,1,1920
3597,0,0,7,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1920
3598,1,0,2,0,2,0,1,0,0,1,2,2,7,1,1,0,1,0,3,3,1920
3599,2,0,2,0,0,2,0,2,0,0,1,0,1,1,1,3,0,0,0,3,1920
3600,1,0,2,0,1,0,1,1,0,0,1,1,2,0,1,0,1,1,0,2,1920
3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
3602,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1920
3603,3,2,4,1,0,0,1,0,0,1,0,1,2,1,2,0,1,0,0,2,1920
3604,1,2,2,2,0,0,0,0,0,2,0,1,3,1,2,0,0,0,2,2,1920
3605,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3606,2,1,1,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,2,1920
3607,3,0,2,0,0,0,0,2,0,3,1,1,4,1,2,0,0,0,0,4,1920
3608,0,1,0,0,1,0,1,1,0,0,0,0,3,1,0,0,1,0,0,0,1920
3609,2,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1920
3610,2,0,5,0,0,0,1,2,1,0,1,1,2,1,2,0,1,0,0,1,1920
3611,2,0,2,0,0,0,1,2,1,3,0,1,3,1,2,0,1,0,0,2,1920
3612,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3613,2,3,2,0,1,0,1,1,0,3,1,1,2,1,2,0,1,0,1,2,1920
3614,1,0,0,1,2,3,4,0,0,0,1,1,0,0,1,1,3,0,0,0,1920
3615,2,3,3,1,0,2,0,2,1,3,0,0,3,1,0,0,0,1,1,2,1920
3616,1,0,0,1,2,7,6,0,0,0,1,0,0,0,3,1,5,3,0,0,1920
3617,1,0,2,0,1,0,0,0,0,2,2,2,6,1,1,0,0,0,4,4,1920
3618,0,1,3,1,0,0,0,0,0,1,1,0,1,0,1,0,0,2,1,3,1920
3619,2,2,4,2,1,0,0,0,1,3,0,1,6,1,2,0,1,0,0,6,1920
3620,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3621,2,0,5,0,0,0,1,2,1,0,1,1,2,1,2,0,1,0,0,1,1920
3622,2,5,7,2,2,0,0,0,0,3,1,1,3,0,1,0,0,3,0,3,1920
3623,2,2,3,0,0,2,0,2,0,0,1,1,2,0,1,0,0,3,1,3,1920
3624,0,1,3,0,0,0,1,0,2,0,1,1,2,1,2,0,1,0,0,4,1920
3625,1,0,2,0,0,0,1,2,0,1,0,1,1,1,2,0,1,0,0,2,1920
3626,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1920
3627,2,0,1,0,2,2,0,0,0,0,1,1,1,0,1,1,0,3,1,3,1920
3628,0,1,2,0,0,2,0,2,0,1,1,0,4,1,0,0,0,1,1,1,1920
3629,2,0,3,0,2,2,0,0,0,2,1,1,1,0,1,0,0,3,1,3,1920
3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920
3631,2,0,5,0,0,0,1,2,0,0,1,1,3,1,2,0,1,0,0,2,1920
3632,0,1,2,0,1,2,1,1,0,1,0,1,4,1,2,0,1,0,0,2,1920
3633,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1920
3634,0,1,5,0,1,0,0,1,0,0,1,1,3,0,2,0,0,0,0,2,1920
3635,2,3,5,2,1,0,2,0,3,1,1,0,2,0,0,0,2,0,1,2,1920
3636,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920
3637,2,0,2,0,0,1,0,2,0,1,0,0,4,1,2,0,0,1,1,4,1920
3638,1,0,2,0,1,0,1,0,0,1,2,2,5,1,1,0,1,0,3,3,1920
3639,0,2,2,0,0,0,1,2,0,0,0,1,4,1,2,0,1,0,0,2,1920
3640,0,0,3,0,0,1,0,0,0,0,1,1,1,0,1,1,0,2,1,5,1920
3641,1,1,2,0,0,0,1,2,0,0,0,1,5,1,2,0,1,0,0,4,1920
3642,2,0,3,0,0,0,0,0,1,1,2,2,5,1,1,0,0,0,3,0,1920
3643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3644,1,0,2,0,0,2,0,2,0,0,1,0,4,1,0,0,0,1,1,1,1920
3645,0,0,3,0,0,0,1,0,2,1,0,1,0,1,2,0,1,0,0,4,1920
3646,1,0,2,0,2,0,1,0,0,1,2,2,5,0,1,0,1,0,3,2,1920
3647,3,0,2,2,2,0,1,0,0,0,0,1,1,1,2,0,1,0,0,3,1920
3648,3,1,2,0,0,1,0,2,0,1,1,0,2,1,1,0,0,1,1,4,1920
3649,0,0,1,1,1,2,1,2,0,0,2,0,4,0,1,3,1,2,0,7,1920
3650,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1920
3651,4,0,2,3,4,0,0,0,0,2,2,6,11,4,3,0,0,0,3,4,1920
3652,2,0,4,2,0,1,0,2,0,0,0,1,1,0,1,3,0,2,1,2,1920
3653,0,1,2,0,0,2,0,2,0,1,1,0,4,1,0,0,0,1,1,1,1920
3654,1,0,2,1,1,0,1,0,0,0,2,0,7,0,1,0,1,2,0,5,1920
3655,2,0,1,0,1,2,0,1,0,0,1,1,1,0,1,0,0,3,1,3,1920
3656,0,1,2,0,0,0,1,2,0,1,0,1,2,1,2,0,1,0,0,3,1920
3657,0,6,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,1920
3658,1,0,6,2,1,0,2,0,2,4,1,0,3,0,0,0,2,0,0,6,1920
3659,1,0,5,0,0,0,1,2,1,0,1,1,2,1,2,1,1,0,0,1,1920
3660,2,0,3,0,1,0,1,2,0,0,2,0,5,0,1,3,1,2,0,3,1920
3661,2,0,2,0,0,2,1,2,0,0,1,0,2,0,1,3,1,0,0,1,1920
3662,4,0,2,2,3,0,1,0,0,1,0,1,3,1,2,0,1,0,0,3,1920
3663,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1920
3664,3,0,3,0,1,0,1,0,0,1,2,2,3,0,1,0,1,0,3,0,1920
3665,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3667,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1920
3668,1,0,4,0,0,0,1,0,2,1,1,1,1,1,2,0,1,0,0,1,1920
3669,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1920
3670,2,0,1,0,0,2,0,0,0,1,1,1,1,0,1,0,0,3,1,3,1920
3671,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,1,1920
3672,2,0,2,1,2,0,1,0,0,1,1,1,0,1,2,0,1,0,0,2,1920
3673,0,0,2,0,0,2,0,0,0,0,0,0,3,1,1,1,0,0,0,4,1920
3674,0,0,2,0,0,0,1,2,0,0,1,1,2,1,2,0,1,0,0,4,1920
3675,0,0,3,0,1,0,0,2,0,1,0,1,7,1,2,0,0,0,0,4,1920
3676,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
3677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
3678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3679,2,0,2,0,1,0,1,1,0,0,1,1,0,1,2,0,1,0,0,2,1920
3680,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1920
3681,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,3,0,0,1920
3682,0,0,3,2,1,0,1,0,1,2,0,1,0,0,2,0,1,1,2,0,1920
3683,2,0,0,0,2,2,0,0,0,0,0,0,3,0,1,0,0,0,1,4,1920
3684,0,6,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,1920
3685,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1920
3686,2,0,2,1,2,0,1,0,0,1,0,1,2,1,2,0,1,0,0,2,1920
3687,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1920
3688,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
3689,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1920
3690,2,0,2,2,2,0,1,0,0,1,0,1,4,1,2,0,1,0,0,3,1920
3691,3,2,3,0,0,0,1,0,0,3,0,1,2,1,2,0,1,0,0,3,1920
3692,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
3693,2,0,3,0,1,0,1,2,0,0,2,0,5,0,1,1,1,2,0,1,1920
3694,0,1,2,0,0,0,1,0,0,0,0,2,0,0,1,1,1,1,0,0,1920
3695,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920
3696,1,0,6,0,0,0,1,2,1,0,1,1,2,1,2,1,1,0,0,1,1920
3697,1,0,2,0,1,0,1,0,1,1,2,2,5,0,1,0,1,0,3,2,1920
3698,0,0,1,0,1,2,0,1,0,0,1,1,1,0,1,0,0,3,1,3,1920
3699,0,0,2,0,0,0,1,0,2,1,0,1,1,1,2,0,1,0,0,3,1920
3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1920
3701,3,2,3,0,0,0,1,0,0,3,0,1,4,1,2,0,1,0,0,4,1920
3702,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920
3703,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1920
3704,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,0,1920
3705,2,0,2,2,1,0,1,0,0,1,0,1,2,1,2,0,1,0,0,2,1920
3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
3707,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1920
3708,14,0,8,1,0,2,0,0,7,0,5,0,0,3,0,4,0,6,0,0,1920
3709,2,0,2,0,0,2,1,2,0,0,1,0,3,0,1,3,1,0,0,2,1920
3710,0,1,2,3,0,2,0,0,0,0,1,0,2,1,0,0,0,1,1,3,1920
3711,1,0,3,1,1,0,1,0,0,0,2,0,5,0,1,0,1,2,0,3,1920
3712,3,0,4,0,0,0,1,0,2,1,0,1,0,1,2,0,1,0,0,2,1920
3713,1,0,0,0,1,0,0,0,0,1,2,2,11,1,1,0,0,0,3,6,1920
3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3715,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1920
3716,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1920
3717,0,3,3,0,0,2,0,2,1,3,1,0,3,1,0,0,0,1,1,2,1920
3718,0,0,2,2,0,1,0,0,0,0,1,1,1,0,1,0,0,2,1,3,1920
3719,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
3720,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1920
3721,5,1,2,2,3,1,0,0,0,2,0,1,5,0,2,0,0,0,0,2,1920
3722,3,0,2,2,2,0,1,0,0,1,0,1,4,1,2,0,1,0,0,3,1920
3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3724,2,0,2,0,0,0,1,2,1,3,0,1,3,1,2,0,1,0,0,2,1920
3725,2,0,2,1,2,0,0,1,0,1,1,0,3,0,0,0,0,1,0,2,1920
3726,2,0,2,0,0,2,0,2,0,0,1,0,1,1,1,3,0,0,0,3,1920
3727,2,0,2,2,3,0,1,0,0,1,0,1,3,1,2,0,1,0,0,3,1920
3728,0,0,2,2,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1920
3729,1,1,2,2,0,0,1,0,0,2,0,1,3,1,1,0,0,1,1,3,1920
3730,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1920
3731,0,0,2,1,2,0,0,2,1,0,1,0,4,0,1,4,1,2,1,3,1920
3732,0,0,2,0,0,2,0,0,0,0,0,0,2,1,1,1,0,0,0,2,1920
3733,0,1,3,1,0,2,0,0,0,1,1,1,3,0,1,0,0,3,1,3,1920
3734,0,0,2,0,0,2,0,2,0,0,1,0,3,1,1,1,0,0,0,3,1920
3735,1,0,3,1,1,0,1,0,0,0,2,0,5,0,1,0,1,2,0,3,1920
3736,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1920
3737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
3738,2,0,5,0,2,0,0,3,0,4,4,6,16,5,3,0,0,0,5,9,1920
3739,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,2,0,0,1920
3740,1,0,6,0,0,0,1,2,1,0,0,1,0,1,2,2,1,0,0,1,1920
3741,0,0,3,0,0,2,0,0,0,0,1,1,3,0,1,0,0,3,1,3,1920
3742,0,3,0,0,0,0,1,0,0,2,0,1,7,1,2,0,1,0,0,0,1920
3743,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1920
3744,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
3745,1,0,2,0,1,0,1,1,0,0,0,1,0,1,2,1,1,0,0,3,1920
3746,0,1,3,2,0,2,0,0,0,1,1,1,3,0,1,0,0,3,1,3,1920
3747,3,1,2,2,2,0,1,0,0,1,1,1,4,1,2,0,1,0,0,3,1920
3748,1,0,2,0,2,0,1,0,0,1,2,2,3,1,1,0,1,0,5,3,1920
3749,1,3,3,0,0,2,0,2,0,2,1,1,3,0,1,0,0,3,1,1,1920
3750,1,0,3,1,1,0,1,0,0,0,2,0,5,0,1,0,1,2,0,3,1920
3751,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3752,2,0,2,0,1,0,1,1,0,0,1,1,0,1,2,0,1,0,0,2,1920
3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3754,0,0,2,1,0,2,0,2,0,1,1,0,4,1,0,0,0,1,1,1,1920
3755,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,2,0,1,0,1920
3756,2,0,2,0,1,2,1,2,0,0,2,0,4,0,1,3,1,2,0,5,1920
3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3760,1,0,3,0,2,0,2,1,0,0,2,2,1,1,1,0,2,0,3,3,1920
3761,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
3762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1920
3763,0,0,2,2,0,0,0,2,0,0,1,0,1,2,0,0,0,1,1,3,1920
3764,2,1,2,0,0,0,1,2,0,1,0,1,2,1,2,0,1,0,0,4,1920
3765,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1920
3766,0,1,3,0,1,0,0,0,0,0,1,0,7,0,0,0,1,0,0,2,1920
3767,3,0,2,2,2,0,1,0,0,1,0,1,3,1,2,0,1,0,0,3,1920
3768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1920
3769,2,0,2,0,2,1,1,0,0,1,0,0,11,0,3,0,1,4,0,7,1920
3770,1,0,2,0,1,0,1,1,0,1,0,1,3,1,2,0,1,0,0,1,1920
3771,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1920
3772,2,0,0,0,0,2,0,2,0,0,1,1,2,0,1,0,0,3,1,3,1920
3773,0,1,3,0,0,2,0,2,1,1,1,1,3,0,1,0,0,4,1,0,1920
3774,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3775,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1920
3776,1,0,0,0,1,0,0,0,0,1,2,2,11,1,1,0,0,0,3,6,1920
3777,1,1,5,1,0,0,1,0,2,2,1,0,3,0,0,0,1,0,0,4,1920
3778,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1920
3779,2,0,2,1,2,2,1,1,0,0,2,0,5,0,1,3,1,2,0,5,1920
3780,4,0,2,3,4,0,0,0,0,2,2,6,11,4,3,0,0,0,3,4,1920
3781,2,0,2,0,2,0,1,2,0,0,2,0,4,0,1,3,1,2,1,4,1920
3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3783,0,1,2,0,1,2,1,1,0,1,0,1,4,1,2,0,1,0,0,2,1920
3784,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
3785,4,0,2,2,3,0,1,0,0,1,0,1,3,1,2,0,1,0,0,3,1920
3786,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1920
3787,0,1,3,1,0,0,0,0,0,2,1,1,1,0,1,0,0,3,1,4,1920
3788,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1920
3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
3791,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1920
3792,2,3,3,2,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,2,1920
3793,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1920
3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1920
3796,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3797,2,1,2,2,2,0,1,0,0,1,1,1,4,1,2,0,1,0,0,3,1920
3798,2,1,2,2,0,2,0,0,0,0,1,0,2,1,0,0,0,1,1,3,1920
3799,1,0,2,0,0,0,0,2,0,1,0,1,3,1,2,0,0,0,0,4,1920
3800,1,0,6,2,1,0,2,0,2,3,1,0,1,0,0,0,2,0,0,5,1920
3801,2,0,2,0,0,0,1,2,0,1,0,1,3,1,2,0,1,0,0,1,1920
3802,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1920
3803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
3804,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
3805,2,3,2,2,0,0,1,2,0,1,1,1,2,1,2,0,1,0,0,2,1920
3806,1,0,2,0,0,0,1,2,0,1,0,1,3,1,2,0,1,0,0,3,1920
3807,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1920
3808,0,0,2,0,0,0,1,2,0,0,1,2,2,0,2,1,1,1,1,1,1920
3809,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,0,1920
3810,0,1,2,0,0,2,0,2,0,3,1,0,4,1,0,0,0,1,1,1,1920
3811,2,0,3,0,1,0,1,0,1,0,2,2,7,1,1,0,1,0,3,0,1920
3812,1,0,3,0,1,0,0,0,0,1,2,2,6,1,1,0,0,0,4,4,1920
3813,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1920
3814,0,0,10,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1920
3815,2,0,2,1,1,0,1,0,0,0,2,2,4,1,1,1,1,0,3,1,1920
3816,3,0,2,0,0,0,1,0,0,0,1,1,6,1,2,0,1,0,0,2,1920
3817,4,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,1920
3818,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1920
3819,2,3,2,0,1,0,1,1,0,3,1,1,4,1,2,0,1,0,1,2,1920
3820,2,1,3,4,1,0,0,1,0,0,0,1,1,0,1,1,0,2,1,3,1920
3821,0,0,0,2,1,0,0,2,0,0,1,2,0,0,2,0,0,1,0,0,1920
3822,2,0,2,0,0,0,1,2,0,2,0,1,1,1,2,0,1,0,0,3,1920
3823,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920
3824,0,5,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1920
3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3826,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1920
3827,2,0,5,2,1,0,2,0,3,1,1,0,2,0,0,0,2,0,0,2,1920
3828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
3829,6,0,0,2,0,0,1,0,4,0,1,0,0,0,0,1,1,0,0,0,1920
3830,1,2,4,1,1,0,1,0,2,0,1,0,1,0,1,0,1,0,0,2,1920
3831,3,1,3,0,1,0,1,0,0,0,2,2,6,0,1,0,1,0,3,2,1920
3832,0,1,3,1,0,2,0,0,0,1,1,1,3,0,1,0,0,3,1,3,1920
3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3834,1,0,2,0,0,0,1,2,0,0,1,1,3,1,2,0,1,0,0,3,1920
3835,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,1,1920
3836,0,0,2,0,2,0,1,2,0,0,2,0,6,0,1,1,1,2,1,4,1920
3837,3,2,2,1,1,0,1,0,0,3,0,1,2,1,2,0,1,0,0,4,1920
3838,0,2,4,0,0,0,0,0,2,2,1,0,2,0,0,0,0,0,0,2,1920
3839,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1920
3840,2,0,5,0,0,0,1,2,1,0,1,1,2,1,2,0,1,0,0,1,1920
3841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
3842,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
3843,3,0,2,0,0,0,1,2,0,0,1,1,2,1,2,0,1,0,0,4,1920
3844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
