,café,canapé,carré,case,chambre,confortable,contenu,coton,couette,coussin,couverture,cycle,decor,différent,décor,décoration,déviation,eau,fermeture,forfait,forme,glissière,home,housse,intérieur,intérieure,javel,lavable,lavage,lin,linge,lit,luminosité,lumière,légèrement,main,maison,manuelle,matériel,mode,noël,oreiller,pc,place,polyester,rideau,sofa,taie,voiture,écran,category_code
3086,1,0,0,0,2,1,0,1,0,4,0,0,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1920
3087,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,11,0,0,1,0,3,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1920
3088,0,2,0,1,0,1,0,2,0,3,0,1,1,0,1,0,0,2,1,0,0,1,2,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,3,0,0,1920
3089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
3090,0,2,1,0,0,1,0,0,0,3,0,1,0,0,2,0,0,1,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,2,0,0,3,0,1,1920
3091,0,3,0,2,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,2,1,2,1,0,3,0,2,0,0,0,0,0,1,1920
3092,2,4,2,0,2,1,0,0,0,2,0,1,0,3,0,3,0,1,1,3,1,1,0,0,3,0,1,0,2,0,1,0,0,1,4,0,0,0,1,0,0,13,0,0,0,0,0,8,4,1,1920
3093,2,2,2,0,2,1,0,0,0,3,0,1,0,3,0,1,0,1,1,3,1,1,0,1,0,0,1,0,2,0,1,0,0,1,4,0,0,0,1,0,0,7,0,0,0,0,0,8,2,1,1920
3094,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,1,1,2,1,0,11,1,0,0,0,0,6,1,1,1920
3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3096,1,2,0,0,0,0,0,1,0,3,1,0,1,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,4,0,0,1920
3097,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,1920
3098,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,1,1,0,1,2,1,0,0,1,1,1,1,2,0,0,0,0,1,1,0,1,0,0,3,1,0,0,0,2,3,0,0,1920
3099,0,0,0,0,1,1,0,0,0,3,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1920
3100,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,5,0,0,0,0,1,2,1,1,1920
3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3102,1,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,2,3,0,0,1920
3103,0,0,0,0,0,0,1,2,0,2,0,1,0,1,2,0,0,2,1,0,0,1,2,0,0,0,1,1,1,3,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,2,3,0,1,1920
3104,1,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,0,1,1,0,2,0,0,0,1,2,1,0,0,0,0,1,1,1,1,0,2,0,0,4,0,0,3,0,0,7,1,1,1920
3105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3107,0,0,0,1,0,1,1,1,0,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,2,0,2,0,0,0,0,0,1920
3108,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,6,0,0,0,0,0,2,0,0,1920
3109,0,2,1,1,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,2,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,3,0,0,1920
3110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3111,1,3,1,1,0,0,1,2,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,3,2,0,1920
3112,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,8,0,0,0,1,1920
3113,1,2,1,0,0,0,0,3,0,2,1,0,0,0,2,0,1,0,0,1,1,0,2,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,1,1,0,2,1,1,0,0,1,2,0,0,1920
3114,1,2,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,2,0,0,1920
3115,0,3,2,1,1,0,0,0,0,3,2,1,0,4,2,1,0,0,0,3,0,0,1,0,3,1,0,0,1,2,0,1,6,3,3,0,1,1,2,1,0,11,4,0,0,0,0,5,1,3,1920
3116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1920
3117,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1920
3118,0,0,0,0,0,0,1,2,0,2,0,1,0,1,2,0,0,2,1,0,0,1,2,0,0,0,1,1,1,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,2,3,0,1,1920
3119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1920
3120,0,2,0,1,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,2,1,1,0,1,1,2,1,0,6,1,1,0,0,0,0,0,1,1920
3121,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1920
3122,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1920
3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3124,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,1,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,2,1,0,1,0,0,3,1,0,0,0,0,1,0,0,1920
3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3126,0,2,0,1,0,0,1,0,0,2,0,1,2,1,0,0,0,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,3,0,0,3,0,1,1920
3127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
3128,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1920
3129,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3131,0,2,0,1,0,0,1,0,0,2,0,1,1,1,1,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,3,0,0,1,0,1,1920
3132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3133,0,1,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,2,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,2,1,1,1,0,1,0,0,0,0,1,3,0,0,1920
3134,1,2,1,0,0,0,0,3,0,2,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,1,3,0,0,1920
3135,0,2,0,1,0,1,1,2,0,4,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,5,3,0,1920
3136,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,3,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,4,0,0,4,0,0,2,1,1,1920
3137,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3138,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,11,1,0,0,0,0,6,1,1,1920
3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3140,0,1,0,0,4,0,0,0,0,0,1,1,2,3,0,2,0,7,0,0,0,0,0,0,2,0,3,0,4,0,1,3,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,3,1920
3141,1,1,2,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,5,0,0,1920
3142,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1920
3143,0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,1,0,0,1920
3144,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,1,7,0,0,0,1,1920
3145,0,1,3,0,1,1,0,0,0,2,2,0,1,0,0,1,1,0,0,1,1,1,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,1,0,1920
3146,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1920
3147,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,1,1,0,0,0,3,0,1,2,1,1,0,0,1,2,1,0,5,0,0,0,0,0,2,0,1,1920
3148,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3149,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,2,4,0,0,1920
3150,1,3,1,1,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,3,0,0,1920
3151,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1920
3152,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,2,1,0,0,0,0,1920
3153,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,1,0,1,0,0,1,1,1,1,2,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,2,0,0,1920
3154,1,3,1,1,0,0,1,0,0,2,2,0,1,0,1,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,3,0,0,1920
3155,1,1,2,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,7,0,0,0,0,1,4,1,1,1920
3156,0,2,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,1,1,0,0,1,2,2,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,2,0,0,3,0,0,1,0,1,1920
3157,1,0,2,0,0,0,0,0,0,5,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,3,0,0,1,0,2,1,1,1,1920
3158,0,2,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,0,0,4,0,1,1920
3159,0,3,0,0,0,0,0,1,0,3,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,2,1,1,0,0,1,2,1,0,6,2,0,0,0,0,2,2,1,1920
3160,1,1,1,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,4,0,0,1920
3161,0,2,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,3,0,0,4,0,1,1920
3162,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3163,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,7,1,0,0,0,0,3,0,1,1920
3164,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3165,0,1,0,1,0,0,0,0,0,2,0,0,0,2,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,7,1,0,0,0,0,3,0,1,1920
3166,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,1,1,0,1,2,0,0,0,1,1,0,1,1,0,0,0,0,2,1,0,1,0,2,4,1,0,0,0,2,1,0,0,1920
3167,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,7,1,0,0,0,0,3,0,1,1920
3168,1,1,1,1,0,0,1,2,0,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,3,0,0,1920
3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
3171,0,3,2,1,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,2,1,1,0,0,1,1,1,0,4,0,0,0,0,0,1,0,1,1920
3172,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1920
3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3174,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,1,0,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,4,0,0,1920
3175,2,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,1,2,0,2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,2,2,0,0,1920
3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3177,0,3,0,0,0,0,0,0,0,4,2,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,3,2,1,1,0,0,1,2,1,0,5,1,0,0,0,0,2,2,1,1920
3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,3,0,0,0,0,1920
3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3180,0,2,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,3,0,0,4,0,1,1920
3181,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,1920
3182,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,2,0,0,3,2,0,1920
3183,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
3185,1,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1920
3186,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1920
3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,3,0,0,0,0,1920
3188,0,2,0,0,0,0,1,0,0,2,0,1,1,1,1,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,3,0,0,2,0,1,1920
3189,0,2,0,1,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,1,1,2,1,0,6,1,1,0,0,0,0,0,1,1920
3190,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,5,0,0,1920
3191,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1920
3192,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1920
3193,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1920
3194,2,0,1,0,0,0,0,1,0,4,0,1,0,0,0,1,1,2,0,2,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,2,2,0,0,1920
3195,1,1,0,2,0,0,1,0,0,6,0,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,1,0,0,1920
3196,0,2,1,1,1,0,0,0,0,2,2,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,3,0,0,1920
3197,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,0,2,0,0,1920
3198,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,2,1,1,0,1,2,0,0,0,1,1,1,1,2,0,0,0,0,2,1,0,1,0,0,4,1,0,0,0,2,1,0,0,1920
3199,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920
3200,1,3,0,1,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,3,1,2,0,0,0,2,0,0,1920
3201,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1920
3202,1,3,1,1,0,0,1,0,0,2,2,0,0,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,4,0,0,1920
3203,0,2,0,1,0,0,1,0,0,2,0,1,1,1,1,0,0,2,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,3,0,0,1,0,1,1920
3204,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,2,1,1,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,4,6,0,0,0,0,2,1,0,0,1920
3205,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1920
3206,1,2,1,1,0,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0,1,1,0,0,1920
3207,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,2,1,0,1,0,0,5,1,0,0,0,1,2,0,0,1920
3208,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,4,0,2,1,0,4,0,0,0,0,1,3,0,0,1920
3209,0,2,0,1,0,0,1,0,0,4,0,1,0,1,0,2,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,3,0,0,3,0,1,1920
3210,1,3,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,1,0,1,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,3,0,0,1920
3211,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1920
3212,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,2,1,1,0,1,2,0,0,0,1,1,1,1,2,0,0,0,0,2,1,0,1,0,0,4,1,0,0,0,2,1,0,0,1920
3213,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,2,3,0,0,1920
3214,0,0,0,0,0,1,0,0,0,3,0,1,0,0,2,0,0,2,1,0,0,1,2,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,2,2,0,0,1920
3215,1,0,2,1,0,1,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,3,0,0,2,1,1,1920
